Date,Close,RS_raw,RS_smooth,RS_Ratio,RS_Momentum,Symbol,Label,Group,Quadrant,Rank,RankVelocity,RankAccel
2024-08-28,108.39307403564453,0.6441716987514021,0.6441716987514021,,,XLK,情報技術,growth,,,,
2024-08-29,107.41497039794922,0.6359813782801109,0.6414415919276384,,,XLK,情報技術,growth,,,,
2024-08-30,108.84260559082031,0.6394874460482736,0.6407902099678502,,,XLK,情報技術,growth,,,,
2024-09-03,103.84335327148438,0.6180572659539301,0.6332125619632102,,,XLK,情報技術,growth,,,,
2024-09-04,103.57658386230469,0.6173586126773976,0.6279279122012726,,,XLK,情報技術,growth,,,,
2024-09-05,103.41851806640625,0.6202087263607075,0.6253548502544176,,,XLK,情報技術,growth,,,,
2024-09-06,100.73611450195312,0.6106790169479046,0.6204629058189133,,,XLK,情報技術,growth,,,,
2024-09-09,102.38606262207031,0.614730467089846,0.6185520929092242,,,XLK,情報技術,growth,,,,
2024-09-10,103.9174575805664,0.6235626716544347,0.6202222858242944,,,XLK,情報技術,growth,,,,
2024-09-11,107.46436309814453,0.6445466962882291,0.628330422645606,,,XLK,情報技術,growth,,,,
2024-09-12,108.35355377197266,0.6458684813047582,0.6341764421986568,,,XLK,情報技術,growth,,,,
2024-09-13,108.89697265625,0.642950721782968,0.6371012020600939,,,XLK,情報技術,growth,,,,
2024-09-16,108.48200225830078,0.6358862962315999,0.6366962334505959,,,XLK,情報技術,growth,,,,
2024-09-17,108.26957702636719,0.6337064183410569,0.6356996284140829,,,XLK,情報技術,growth,,,,
2024-09-18,107.28158569335938,0.6290995610855886,0.6334996059712515,,,XLK,情報技術,growth,,,,
2024-09-19,110.46788024902344,0.640945784229593,0.6359816653906988,,,XLK,情報技術,growth,,,,
2024-09-20,109.92940521240234,0.6401579297092215,0.6373737534968731,,,XLK,情報技術,growth,,,,
2024-09-23,109.90911865234375,0.6367792267402217,0.6371755779113226,,,XLK,情報技術,growth,,,,
2024-09-24,110.6613540649414,0.6402005990022044,0.6381839182749499,,,XLK,情報技術,growth,,,,
2024-09-25,110.97808074951172,0.6460272579880266,0.6407983648459755,,,XLK,情報技術,growth,,,,
2024-09-26,112.44789123535156,0.6491495299351175,0.6435820865423563,,,XLK,情報技術,growth,,,,
2024-09-27,111.39872741699219,0.6407926573925893,0.6426522768257673,,,XLK,情報技術,growth,,,,
2024-09-30,111.7253646850586,0.6418465090967871,0.642383687582774,,,XLK,情報技術,growth,,,,
2024-10-01,109.00348663330078,0.6295478429843289,0.6381050727166256,,,XLK,情報技術,growth,,,,
