Date,Close,RS_raw,RS_smooth,RS_Ratio,RS_Momentum,Symbol,Label,Group,Quadrant,Rank,RankVelocity,RankAccel
2024-08-26,109.24769592285156,0.6477604734813066,0.6477604734813066,,,XLK,情報技術,growth,,,,
2024-08-27,109.90966033935547,0.6513864199653229,0.648969122309312,,,XLK,情報技術,growth,,,,
2024-08-28,108.39308166503906,0.6441718609216466,0.6473700351800903,,,XLK,情報技術,growth,,,,
2024-08-29,107.41497039794922,0.6359813782801109,0.6435738162134306,,,XLK,情報技術,growth,,,,
2024-08-30,108.84262084960938,0.6394874783684347,0.6422117035984319,,,XLK,情報技術,growth,,,,
2024-09-03,103.8433609008789,0.6180573674932311,0.6341602582300317,,,XLK,情報技術,growth,,,,
2024-09-04,103.57659149169922,0.6173586581516953,0.6285597248705863,,,XLK,情報技術,growth,,,,
2024-09-05,103.41851806640625,0.6202087263607075,0.6257760587006267,,,XLK,情報技術,growth,,,,
2024-09-06,100.73612213134766,0.6106790067099517,0.6207437080370684,,,XLK,情報技術,growth,,,,
2024-09-09,102.38606262207031,0.614730467089846,0.6187392943879942,,,XLK,情報技術,growth,,,,
2024-09-10,103.91744995117188,0.6235626829679871,0.6203470905813253,,,XLK,情報技術,growth,,,,
2024-09-11,107.46435546875,0.6445466505288638,0.6284136105638383,,,XLK,情報技術,growth,,,,
2024-09-12,108.35357666015625,0.6458686177355061,0.6342319462877276,,,XLK,情報技術,growth,,,,
2024-09-13,108.89696502685547,0.6429509084340628,0.6371382670031727,,,XLK,情報技術,growth,,,,
2024-09-16,108.48200225830078,0.6358862393566183,0.6367209244543213,,,XLK,情報技術,growth,,,,
2024-09-17,108.26958465576172,0.6337064629962261,0.6357161039682896,,,XLK,情報技術,growth,,,,
2024-09-18,107.28158569335938,0.6290996173759049,0.6335106084374947,,,XLK,情報技術,growth,,,,
2024-09-19,110.46786499023438,0.6409457524414314,0.6359889897721402,,,XLK,情報技術,growth,,,,
2024-09-20,109.9294204711914,0.6401580754493094,0.6373786849978633,,,XLK,情報技術,growth,,,,
2024-09-23,109.90912628173828,0.6367793272368285,0.6371788990775185,,,XLK,情報技術,growth,,,,
2024-09-24,110.66136169433594,0.6402006431399523,0.6381861470983298,,,XLK,情報技術,growth,,,,
2024-09-25,110.97808074951172,0.6460271432217047,0.6407998124727882,,,XLK,情報技術,growth,,,,
2024-09-26,112.44788360595703,0.6491494858914469,0.6435830369456745,,,XLK,情報技術,growth,,,,
2024-09-27,111.39874267578125,0.6407927451648666,0.6426529396854053,,,XLK,情報技術,growth,,,,
2024-09-30,111.72534942626953,0.6418463651731956,0.6423840815146687,,,XLK,情報技術,growth,,,,
2024-10-01,109.00348663330078,0.6295478429843289,0.6381053353378888,,,XLK,情報技術,growth,,,,
2024-10-02,109.81014251708984,0.6348835016088852,0.6370313907615544,,,XLK,情報技術,growth,,,,
2024-10-03,110.26544952392578,0.6405384742888699,0.6382004186039929,,,XLK,情報技術,growth,,,,
2024-10-04,111.49275207519531,0.6426263641143276,0.6396757337741045,,,XLK,情報技術,growth,,,,
2024-10-07,110.72569274902344,0.6432120542223727,0.6408545072568606,,,XLK,情報技術,growth,,,,
2024-10-08,112.7943115234375,0.6536791342038045,0.6451293829058419,,,XLK,情報技術,growth,,,,
2024-10-09,114.05626678466797,0.6564829920931773,0.6489139193016205,,,XLK,情報技術,growth,,,,
2024-10-10,114.02658081054688,0.65878047374283,0.6522027707820237,,,XLK,情報技術,growth,,,,
2024-10-11,114.22453308105469,0.653504566261867,0.6526367026086382,,,XLK,情報技術,growth,,,,
2024-10-14,115.71414184570312,0.657204786612419,0.6541593972765651,,,XLK,情報技術,growth,,,,
2024-10-15,113.17041015625,0.6456791843102295,0.65133265962112,,,XLK,情報技術,growth,,,,
2024-10-16,113.52178955078125,0.6433332220723562,0.6486661804381988,,,XLK,情報技術,growth,,,,
2024-10-17,113.86820983886719,0.6463282891066721,0.64788688332769,,,XLK,情報技術,growth,,,,
2024-10-18,114.27401733398438,0.6467059632203601,0.6474932432919134,,,XLK,情報技術,growth,,,,
2024-10-21,114.8084945678711,0.6553155615214149,0.6501006827017473,,,XLK,情報技術,growth,,,,
2024-10-22,114.6897201538086,0.6575916553295917,0.6525976735776955,,,XLK,情報技術,growth,,,,
2024-10-23,113.04669952392578,0.650308554360674,0.6518346338386884,,,XLK,情報技術,growth,,,,
2024-10-24,113.37826538085938,0.6520700119201079,0.6519130931991617,,,XLK,情報技術,growth,,,,
2024-10-25,113.96717834472656,0.6585850974190074,0.654137094605777,,,XLK,情報技術,growth,,,,
2024-10-28,113.93253326416016,0.6546725502899243,0.6543155798338262,,,XLK,情報技術,growth,,,,
2024-10-29,115.46669006347656,0.6654942812462129,0.6580418136379551,,,XLK,情報技術,growth,,,,
2024-10-30,113.63066864013672,0.656345688992475,0.6574764387561285,,,XLK,情報技術,growth,,,,
2024-10-31,109.98336791992188,0.6421252448324822,0.6523593741149132,,,XLK,情報技術,growth,,,,
2024-11-01,110.809814453125,0.6465470515376391,0.6504219332558219,,,XLK,情報技術,growth,,,,
2024-11-04,110.72569274902344,0.6452878768719436,0.6487105811278625,,,XLK,情報技術,growth,,,,
2024-11-05,112.28457641601562,0.6468281635826072,0.6480831086127774,,,XLK,情報技術,growth,,,,
2024-11-06,115.48153686523438,0.6498592123033128,0.6486751431762892,,,XLK,情報技術,growth,,,,
2024-11-07,117.4957275390625,0.6605437849805681,0.6526313571110489,,,XLK,情報技術,growth,,,,
2024-11-08,117.36705017089844,0.656164559318237,0.6538090911801117,,,XLK,情報技術,growth,,,,
2024-11-11,116.71875762939453,0.6492954736113807,0.6523045519905347,,,XLK,情報技術,growth,,,,
2024-11-12,116.86720275878906,0.6551138163760641,0.6532409734523779,,,XLK,情報技術,growth,,,,
2024-11-13,116.46141052246094,0.6524836973433594,0.6529885480827051,,,XLK,情報技術,growth,,,,
2024-11-14,116.06550598144531,0.6555108856271252,0.6538293272641785,,,XLK,情報技術,growth,,,,
2024-11-15,113.18526458740234,0.6438366371975605,0.6504984305753059,,,XLK,情報技術,growth,,,,
2024-11-18,113.55147552490234,0.6433243844761029,0.6481070818755715,,,XLK,情報技術,growth,,,,
2024-11-19,114.48186492919922,0.6503495548779314,0.6488545728763582,,,XLK,情報技術,growth,,,,
2024-11-20,114.38289642333984,0.6476068981103439,0.6484386812876868,,,XLK,情報技術,growth,,,,
2024-11-21,115.54586791992188,0.6460530806140069,0.6476434810631269,100.36732330418417,,XLK,情報技術,growth,,6.0,,
2024-11-22,115.60527038574219,0.6413334692246054,0.6455401437836198,100.14604911119432,,XLK,情報技術,growth,,6.0,,
2024-11-25,115.60031127929688,0.6355509382368184,0.6422104086013527,99.80032038027622,,XLK,情報技術,growth,,6.0,,
2024-11-26,116.1793212890625,0.6386660326360255,0.6410289499462437,99.68420637444909,,XLK,情報技術,growth,,6.0,,
2024-11-27,114.60558319091797,0.6306210669051188,0.637559655599202,99.32440958598251,,XLK,情報技術,growth,,5.0,,
2024-11-29,115.66959381103516,0.6345422231537873,0.6365538447840637,99.22997224823041,,XLK,情報技術,growth,,5.0,-1.0,
2024-12-02,116.76824188232422,0.6421779234803192,0.6384285376828156,99.41898684143577,,XLK,情報技術,growth,,6.0,0.0,
2024-12-03,117.18889617919922,0.6473622536164824,0.6414064429940378,99.70990943204967,,XLK,情報技術,growth,,6.0,0.0,
2024-12-04,119.33174133300781,0.6591641348427797,0.6473256736102851,100.33133665604598,,XLK,情報技術,growth,,7.0,1.0,
2024-12-05,118.72798156738281,0.6591188766132978,0.6512567412779561,100.76422709124598,,XLK,情報技術,growth,,8.0,3.0,
2024-12-06,119.18821716308594,0.6624242815888713,0.6549792547149279,101.23070803264459,,XLK,情報技術,growth,,8.0,3.0,4.0
2024-12-09,118.4112548828125,0.6608179540292038,0.6569254878196866,101.51760533995183,,XLK,情報技術,growth,,9.0,3.0,3.0
2024-12-10,116.76824188232422,0.6556660338362904,0.6565056698252213,101.44616720083967,,XLK,情報技術,growth,,9.0,3.0,3.0
2024-12-11,118.46074676513672,0.6645532660417786,0.6591882018974071,101.77568800501534,,XLK,情報技術,growth,,9.0,2.0,1.0
2024-12-12,117.79759216308594,0.6632551051424893,0.6605438363124345,101.89146607685119,,XLK,情報技術,growth,,9.0,1.0,-2.0
2024-12-13,118.30238342285156,0.6684375702390258,0.6631750809546317,102.16021978790657,,XLK,情報技術,growth,,9.0,1.0,-2.0
2024-12-16,119.48516082763672,0.6773516679350573,0.667900609948107,102.64592651027397,,XLK,情報技術,growth,,10.0,1.0,-2.0
2024-12-17,118.76261901855469,0.6786004028587399,0.6714672075849847,102.91758157556899,,XLK,情報技術,growth,,11.0,2.0,-1.0
2024-12-18,114.93222045898438,0.6767382898467936,0.6732242350055877,102.91183353735838,,XLK,情報技術,growth,,11.0,2.0,0.0
2024-12-19,115.0559310913086,0.6797221058848749,0.6753901919653502,102.92830834108238,,XLK,情報技術,growth,,11.0,2.0,1.0
2024-12-20,116.773193359375,0.6803389084953108,0.6770397641420037,102.88242012787673,,XLK,情報技術,growth,,11.0,2.0,1.0
2024-12-23,118.01043701171875,0.6866112383463053,0.6802302555434376,102.96609627487098,,XLK,情報技術,growth,,11.0,1.0,0.0
2024-12-24,119.22985076904297,0.6885114416375155,0.6829906509081303,102.96968125482019,,XLK,情報技術,growth,,11.0,0.0,-2.0
2024-12-26,119.30916595458984,0.6878463128564405,0.6846092048909004,102.86403680425052,,XLK,情報技術,growth,,11.0,0.0,-2.0
2024-12-27,117.72293853759766,0.6833492115314336,0.6841892071044116,102.62376219335478,,XLK,情報技術,growth,,11.0,0.0,-2.0
2024-12-30,116.22593688964844,0.6815252994351657,0.6833012378813297,102.39044912452829,,XLK,情報技術,growth,,11.0,0.0,-2.0
2024-12-31,115.25933074951172,0.6746230448920159,0.6804085068848917,102.05461201587701,,XLK,情報技術,growth,,11.0,0.0,-1.0
2025-01-02,114.9866943359375,0.6749918221005002,0.6786029452900946,101.83598150612896,,XLK,情報技術,growth,,11.0,0.0,0.0
2025-01-03,116.86042785644531,0.6797659746754818,0.6789906217518904,101.79360853734963,,XLK,情報技術,growth,,11.0,0.0,0.0
2025-01-06,118.34751892089844,0.6888850992623107,0.6822887809220306,101.9589279778469,,XLK,情報技術,growth,,11.0,0.0,0.0
2025-01-07,115.97312927246094,0.6773321344020932,0.6806365654153848,101.75989239471797,,XLK,情報技術,growth,,11.0,0.0,0.0
2025-01-08,115.9334716796875,0.6762917592236217,0.6791882966847971,101.5876653601041,,XLK,情報技術,growth,,11.0,0.0,0.0
2025-01-10,113.4054183959961,0.6713579100704172,0.6765781678133371,101.34631902886231,,XLK,情報技術,growth,,11.0,0.0,0.0
2025-01-13,112.60240936279297,0.6611848751384392,0.6714470702550379,100.94312361049815,,XLK,情報技術,growth,,9.0,-2.0,-2.0
2025-01-14,112.8998031616211,0.6576225585023096,0.6668388996707952,100.59072079746275,,XLK,情報技術,growth,,7.0,-4.0,-4.0
2025-01-15,115.14533233642578,0.6643261550228424,0.6660013181214777,100.51556356311903,,XLK,情報技術,growth,,7.0,-4.0,-4.0
2025-01-16,114.25801849365234,0.6540560354160921,0.6620195572196825,100.21485679416655,,XLK,情報技術,growth,,7.0,-4.0,-4.0
2025-01-17,116.0474853515625,0.6610895595093675,0.6617095579829109,100.17806015019788,,XLK,情報技術,growth,,6.0,-5.0,-5.0
2025-01-21,117.01409912109375,0.6589465977871954,0.6607885712510058,100.09639705177041,,XLK,情報技術,growth,,5.0,-4.0,-2.0
2025-01-22,119.6561508178711,0.6762010139670975,0.6659260521563697,100.45428666314838,,XLK,情報技術,growth,,6.0,-1.0,3.0
2025-01-23,119.86930847167969,0.6742108371786693,0.6686876471638029,100.63680186977238,,XLK,情報技術,growth,,7.0,0.0,4.0
2025-01-24,118.62015533447266,0.6677709724614038,0.6683820889296699,100.59549091482131,,XLK,情報技術,growth,,8.0,1.0,5.0
2025-01-27,112.80563354492188,0.6346201175168709,0.6571280984587369,99.75799391246701,,XLK,情報技術,growth,,5.0,-1.0,4.0
2025-01-28,115.81451416015625,0.6547798414263707,0.6563453461146149,99.69409919319541,,XLK,情報技術,growth,,5.0,0.0,4.0
2025-01-29,114.8726806640625,0.6516101703277328,0.6547669541856542,99.57610782942659,,XLK,情報技術,growth,,5.0,-1.0,0.0
2025-01-30,115.08583068847656,0.6459244728261363,0.6518194603991483,99.36133510421953,,XLK,情報技術,growth,,4.0,-3.0,-3.0
2025-01-31,114.41168212890625,0.6474552994891913,0.6503647400958293,99.26564964379295,,XLK,情報技術,growth,,4.0,-4.0,-5.0
2025-02-03,112.87006378173828,0.642239553392719,0.6476563445281259,99.08334866060831,,XLK,情報技術,growth,,2.0,-3.0,-2.0
2025-02-04,114.4959487915039,0.6506967477071146,0.6486698122544555,99.16449935211287,,XLK,情報技術,growth,,2.0,-3.0,-3.0
2025-02-05,116.08714294433594,0.6565384102248919,0.651292678244601,99.35472159204821,,XLK,情報技術,growth,,3.0,-2.0,-1.0
2025-02-06,116.40438079833984,0.6592048818306502,0.6539300794399507,99.53970399728196,,XLK,情報技術,growth,,4.0,0.0,3.0
2025-02-07,115.40802764892578,0.6567900275059864,0.6548833954619626,99.5996935270412,,XLK,情報技術,growth,,3.0,-1.0,3.0
2025-02-10,117.09341430664062,0.6645012037309164,0.6580893315516139,99.82426668206277,,XLK,情報技術,growth,,4.0,2.0,5.0
2025-02-11,117.14793395996094,0.6647370371460681,0.660305233416432,99.97967346736608,,XLK,情報技術,growth,,3.0,1.0,4.0
2025-02-12,116.89513397216797,0.6671783026736374,0.6625962565021672,100.14011389092671,,XLK,情報技術,growth,,4.0,1.0,3.0
2025-02-13,118.5507583618164,0.6708044644994827,0.6653323258346058,100.32954042134612,,XLK,情報技術,growth,,5.0,1.0,1.0
2025-02-14,118.9522705078125,0.6737453963165001,0.668136682661904,100.52177450861006,,XLK,情報技術,growth,,6.0,3.0,4.0
2025-02-18,120.037841796875,0.6747148491814876,0.6703294048350985,100.6648243751681,,XLK,情報技術,growth,,7.0,3.0,1.0
2025-02-19,120.0477523803711,0.6734050832117473,0.6713546309606482,100.71951653335478,,XLK,情報技術,growth,,7.0,4.0,3.0
2025-02-20,119.66606140136719,0.6729570617657424,0.6718887745623463,100.7350181454222,,XLK,情報技術,growth,,7.0,3.0,2.0
2025-02-21,116.4242172241211,0.664046980548588,0.6692748432244269,100.51805179876135,,XLK,情報技術,growth,,6.0,1.0,0.0
2025-02-24,114.75867462158203,0.6540018000469577,0.6641838288319373,100.11766295565043,,XLK,情報技術,growth,,4.0,-2.0,-5.0
2025-02-25,113.27157592773438,0.6448819719158757,0.6577498765265835,99.61500052469007,,XLK,情報技術,growth,,3.0,-4.0,-7.0
2025-02-26,114.50587463378906,0.6532870731852339,0.6562622754128002,99.48611800222815,,XLK,情報技術,growth,,3.0,-4.0,-8.0
2025-02-27,110.3370590209961,0.6350490488820192,0.6491911999025399,98.92981157426003,,XLK,情報技術,growth,,3.0,-4.0,-7.0
2025-02-28,111.79441833496094,0.6363661868140325,0.6449161955397041,98.58734100662558,,XLK,情報技術,growth,,2.0,-4.0,-5.0
2025-03-03,108.39393615722656,0.6236552862116328,0.6378292257636804,98.0526317469501,,XLK,情報技術,growth,,1.0,-3.0,-1.0
2025-03-04,108.3096694946289,0.6334038406058533,0.6363540973777381,97.94606563595894,98.48138380114504,XLK,情報技術,growth,Lagging,1.0,-2.0,2.0
2025-03-05,109.83145141601562,0.6363886572224565,0.6363656173259775,97.94816998104311,98.62459332180438,XLK,情報技術,growth,Lagging,1.0,-2.0,2.0
2025-03-06,106.78292083740234,0.6256525180363589,0.632794584229438,97.7129608628674,98.94722476319204,XLK,情報技術,growth,Lagging,1.0,-2.0,2.0
2025-03-07,108.32949829101562,0.62882287991069,0.6314706827898553,97.68023578915553,99.25876510896558,XLK,情報技術,growth,Lagging,1.0,-1.0,3.0
2025-03-10,103.72447967529297,0.6106982853664287,0.6245465503153798,97.33280256168801,99.45632789476701,XLK,情報技術,growth,Lagging,1.0,0.0,3.0
2025-03-11,103.30313873291016,0.6164270913174331,0.6218400639827308,97.33132790529494,99.5801451475077,XLK,情報技術,growth,Lagging,2.0,1.0,3.0
2025-03-12,104.92901611328125,0.6290935604303719,0.6242578961319446,97.63690801074024,99.90649537898562,XLK,情報技術,growth,Lagging,2.0,1.0,3.0
2025-03-13,102.93631744384766,0.6231202573456875,0.6238786832031923,97.7448979031267,100.29864522084772,XLK,情報技術,growth,Improving,2.0,1.0,3.0
2025-03-14,106.04928588867188,0.6299550622944389,0.6259041429002745,97.9691487487404,100.61459555053989,XLK,情報技術,growth,Improving,2.0,1.0,2.0
2025-03-17,106.78787231445312,0.6258960680460357,0.625901451282195,98.06253750463179,101.1294952345373,XLK,情報技術,growth,Improving,2.0,1.0,1.0
2025-03-18,105.16199493408203,0.6195886542012283,0.6237971855885395,98.04042524844274,101.12531512807385,XLK,情報技術,growth,Improving,2.0,0.0,-1.0
2025-03-19,106.53011322021484,0.6230324864837465,0.6235422858869418,98.1175261094691,100.8846758246682,XLK,情報技術,growth,Improving,2.0,0.0,-1.0
2025-03-20,105.7717056274414,0.6211826752709263,0.6227557490149367,98.16295197693782,100.83995330032914,XLK,情報技術,growth,Improving,2.0,0.0,-1.0
2025-03-21,106.0592041015625,0.625737564936278,0.6237496876553839,98.28976937581805,100.7722061319954,XLK,情報技術,growth,Improving,2.0,0.0,-1.0
2025-03-24,108.06781768798828,0.6278586194726856,0.6251193315944845,98.42316836539717,100.85087271341109,XLK,情報技術,growth,Improving,2.0,0.0,-1.0
2025-03-25,108.42533874511719,0.6314452821439784,0.6272279817776492,98.58114360268745,101.09344612449831,XLK,情報技術,growth,Improving,2.0,0.0,0.0
2025-03-26,106.0070571899414,0.6185263885703541,0.6243274507085509,98.49245449519819,100.90338300750176,XLK,情報技術,growth,Improving,1.0,-1.0,-1.0
2025-03-27,105.02881622314453,0.6143989432204124,0.6210179482125048,98.38907048618017,100.72200234027851,XLK,情報技術,growth,Improving,1.0,-1.0,-1.0
2025-03-28,102.48143005371094,0.6088840448938255,0.6169733137729451,98.25693507481542,100.40282897426565,XLK,情報技術,growth,Improving,1.0,-1.0,-1.0
2025-03-31,102.53109741210938,0.6041504041378887,0.6126990105612596,98.1228893772151,100.0759470124385,XLK,情報技術,growth,Improving,1.0,-1.0,-1.0
2025-04-01,103.2809066772461,0.6079368489559359,0.6111116233594851,98.11987310200915,99.8789971221045,XLK,情報技術,growth,Lagging,1.0,-1.0,-1.0
2025-04-02,104.04562377929688,0.6073596079683273,0.6098609515624325,98.13257186862431,100.00236877599085,XLK,情報技術,growth,Improving,1.0,0.0,1.0
2025-04-03,96.9447250366211,0.5942158467111416,0.6046459166120022,97.97683040379832,99.92717590267762,XLK,情報技術,growth,Lagging,1.0,0.0,1.0
2025-04-04,90.55887603759766,0.5880934216580009,0.5991284182940018,97.83022891033268,99.89431657165179,XLK,情報技術,growth,Lagging,1.0,0.0,1.0
2025-04-07,91.10013580322266,0.5965805084716124,0.598279115019872,97.89247525882801,100.12517332745202,XLK,情報技術,growth,Improving,1.0,0.0,1.0
2025-04-08,89.24794006347656,0.5956869433722141,0.5974150578039861,97.94212707281507,100.18227075728075,XLK,情報技術,growth,Improving,1.0,0.0,1.0
2025-04-09,101.23009490966797,0.625629640792368,0.6068199188001134,98.40664203005247,100.73430247363976,XLK,情報技術,growth,Improving,1.0,0.0,0.0
2025-04-10,96.51766967773438,0.6172861096177322,0.610308649072653,98.60134031641495,101.14305165327588,XLK,情報技術,growth,Improving,1.0,0.0,0.0
2025-04-11,98.4940185546875,0.6205171296517487,0.6137114759323516,98.78686012640404,101.50175747289776,XLK,情報技術,growth,Improving,1.0,0.0,0.0
2025-04-14,99.39279174804688,0.6182801674702618,0.6152343731116551,98.88869181776671,101.49274455234317,XLK,情報技術,growth,Improving,2.0,1.0,1.0
2025-04-15,99.75528717041016,0.6225459070247646,0.6176715510826916,99.02860852297582,101.54789451409584,XLK,情報技術,growth,Improving,2.0,1.0,1.0
2025-04-16,96.28925323486328,0.6087308973727503,0.6146913331793779,98.9287999225477,100.84057299613067,XLK,情報技術,growth,Improving,2.0,1.0,1.0
2025-04-17,95.76786804199219,0.6009682913407518,0.6101169858998359,98.76423973269276,100.38135591118785,XLK,情報技術,growth,Improving,1.0,0.0,0.0
