Date,Close,RS_raw,RS_smooth,RS_Ratio,RS_Momentum,Symbol,Label,Group,Quadrant,Rank,RankVelocity,RankAccel
2024-07-29,106.3676986694336,0.646639621439797,0.646639621439797,,,XLK,情報技術,growth,,,,
2024-07-30,103.69515991210938,0.6273658929226056,0.6402150452673999,,,XLK,情報技術,growth,,,,
2024-07-31,108.08679962158203,0.6508489612118055,0.6437596839155352,,,XLK,情報技術,growth,,,,
2024-08-01,104.0557632446289,0.6336284084572882,0.6403825920961196,,,XLK,情報技術,growth,,,,
2024-08-02,101.13130187988281,0.6266029437875109,0.63578937599325,,,XLK,情報技術,growth,,,,
2024-08-05,97.76223754882812,0.6203852947595737,0.6306546822486913,,,XLK,情報技術,growth,,,,
2024-08-06,99.09109497070312,0.6224343766003472,0.62791458036591,,,XLK,情報技術,growth,,,,
2024-08-07,97.485595703125,0.6166982248155161,0.6241757951824454,,,XLK,情報技術,growth,,,,
2024-08-08,101.1263656616211,0.6283432257736659,0.6255649387128522,,,XLK,情報技術,growth,,,,
2024-08-09,101.58085632324219,0.6298416238348947,0.6269905004201998,,,XLK,情報技術,growth,,,,
2024-08-12,102.41075897216797,0.6380502746150337,0.6306770918184779,,,XLK,情報技術,growth,,,,
2024-08-13,105.55752563476562,0.6502454839977407,0.6371998892115656,,,XLK,情報技術,growth,,,,
2024-08-14,106.13551330566406,0.6524446117837043,0.6422814634022785,,,XLK,情報技術,growth,,,,
2024-08-15,109.18841552734375,0.6622290845177826,0.6489306704407799,,,XLK,情報技術,growth,,,,
2024-08-16,109.3711929321289,0.6617450588274721,0.653202133236344,,,XLK,情報技術,growth,,,,
2024-08-19,111.1742935180664,0.6675730680456612,0.6579924448394497,,,XLK,情報技術,growth,,,,
2024-08-20,110.7840347290039,0.6678688812620103,0.6612845903136366,,,XLK,情報技術,growth,,,,
2024-08-21,111.43610382080078,0.6671291821883947,0.6632327876052226,,,XLK,情報技術,growth,,,,
2024-08-22,108.87226104736328,0.6536358651162006,0.6600338134422153,,,XLK,情報技術,growth,,,,
2024-08-23,110.63583374023438,0.6558782708860308,0.6586486325901539,,,XLK,情報技術,growth,,,,
2024-08-26,109.2477035522461,0.6477604601128749,0.6550192417643943,,,XLK,情報技術,growth,,,,
2024-08-27,109.90965270996094,0.6513863158429715,0.6538082664572534,,,XLK,情報技術,growth,,,,
2024-08-28,108.39307403564453,0.6441717571660627,0.6505960966935231,,,XLK,情報技術,growth,,,,
2024-08-29,107.41496276855469,0.6359813905652233,0.64572452798409,,,XLK,情報技術,growth,,,,
2024-08-30,108.84262084960938,0.6394875356988658,0.643645530555682,,,XLK,情報技術,growth,,,,
2024-09-03,103.8433609008789,0.6180573113627365,0.6351161241580335,,,XLK,情報技術,growth,,,,
2024-09-04,103.57659912109375,0.6173587036259932,0.6291969839806868,,,XLK,情報技術,growth,,,,
2024-09-05,103.41852569580078,0.6202087153606339,0.6262008944406692,,,XLK,情報技術,growth,,,,
2024-09-06,100.7361068725586,0.6106790271858593,0.6210269386890659,,,XLK,情報技術,growth,,,,
2024-09-09,102.38605499267578,0.6147304212826225,0.6189280995535847,,,XLK,情報技術,growth,,,,
2024-09-10,103.9174575805664,0.6235626716544347,0.6204729569205347,,,XLK,情報技術,growth,,,,
2024-09-11,107.46435546875,0.6445466505288638,0.6284975214566444,,,XLK,情報技術,growth,,,,
2024-09-12,108.35355377197266,0.6458684813047582,0.6342878414060157,,,XLK,情報技術,growth,,,,
2024-09-13,108.89695739746094,0.6429507475401518,0.6371754767840612,,,XLK,情報技術,growth,,,,
