Date,Close,RS_raw,RS_smooth,RS_Ratio,RS_Momentum,Symbol,Label,Group,Quadrant,Rank,RankVelocity,RankAccel
2024-08-05,97.7622299194336,0.6203853064164964,0.6203853064164964,,,XLK,情報技術,growth,,,,
2024-08-06,99.0910873413086,0.6224343286767933,0.6210683138365953,,,XLK,情報技術,growth,,,,
2024-08-07,97.48560333251953,0.616698332607927,0.6196116534270393,,,XLK,情報技術,growth,,,,
2024-08-08,101.12637329101562,0.6283432731784978,0.6225221933441921,,,XLK,情報技術,growth,,,,
2024-08-09,101.5808334350586,0.6298415415087262,0.6249619760657035,,,XLK,情報技術,growth,,,,
2024-08-12,102.41075897216797,0.6380502746150337,0.6293247422488135,,,XLK,情報技術,growth,,,,
2024-08-13,105.55753326416016,0.6502454698753053,0.6362983181243108,,,XLK,情報技術,growth,,,,
2024-08-14,106.13551330566406,0.6524445505843836,0.6416803956110018,,,XLK,情報技術,growth,,,,
2024-08-15,109.18841552734375,0.6622291458036091,0.6485299790085376,,,XLK,情報技術,growth,,,,
2024-08-16,109.37120819091797,0.6617452733380621,0.6529350771183791,,,XLK,情報技術,growth,,,,
2024-08-19,111.17428588867188,0.6675730222331073,0.6578143921566219,,,XLK,情報技術,growth,,,,
2024-08-20,110.78401947021484,0.6678687892733911,0.6611658578622117,,,XLK,情報技術,growth,,,,
2024-08-21,111.43611145019531,0.6671292278629253,0.6631536478624496,,,XLK,情報技術,growth,,,,
2024-08-22,108.87224578857422,0.6536357735070828,0.6599810230773273,,,XLK,情報技術,growth,,,,
2024-08-23,110.6358413696289,0.6558783754446016,0.6586134738664188,,,XLK,情報技術,growth,,,,
2024-08-26,109.24769592285156,0.6477604734813066,0.6549958070713814,,,XLK,情報技術,growth,,,,
2024-08-27,109.90966033935547,0.6513864788716092,0.6537926976714574,,,XLK,情報技術,growth,,,,
2024-08-28,108.3930892944336,0.6441718478478802,0.650585747730265,,,XLK,情報技術,growth,,,,
2024-08-29,107.41496276855469,0.6359813331080755,0.6457176095228685,,,XLK,情報技術,growth,,,,
2024-08-30,108.84261322021484,0.6394874335431426,0.6436408841962933,,,XLK,情報技術,growth,,,,
2024-09-03,103.84336853027344,0.6180574690325507,0.6351130791417124,,,XLK,情報技術,growth,,,,
2024-09-04,103.57658386230469,0.6173586126773976,0.6291949236536075,,,XLK,情報技術,growth,,,,
2024-09-05,103.41852569580078,0.620208658606511,0.6261995019712421,,,XLK,情報技術,growth,,,,
2024-09-06,100.7361068725586,0.6106790271858593,0.6210260103761145,,,XLK,情報技術,growth,,,,
